well,neo,plasmid,clone,Sal_conc,Van_conc,TMP_conc,contents,row,column,p3_single_read,p2_single_read,score,twist_name,sort_num,date,is_bad_rep,twist_pdz_number,cript_number,date_neo
D11,Neo,pPDZ-P1-E5,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,D,11,0.102,0.5609999999999999,0.0629726809692853,psd95pdz3_40,40,2024-07-13,False,40,0,2024-07-13_Neo
D12,Neo,pPDZ-P1-E5,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,D,12,0.10525,0.53325,0.0649791634511498,psd95pdz3_40,40,2024-07-13,False,40,0,2024-07-13_Neo
A1,Neo,pPDZ-P1-E5,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.9475,0.5575,1.296604527296937,psd95pdz3_40,40,2024-08-13,False,40,0,2024-08-13_Neo
B1,Neo,pPDZ-P1-E5,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,1,0.3055,0.4895,0.2033954727030625,psd95pdz3_40,40,2024-08-13,False,40,0,2024-08-13_Neo
E10,Neo,pPDZ-P1-F5,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,E,10,0.0925,0.5585,0.0571075783299891,psd95pdz3_41,41,2024-07-13,False,41,0,2024-07-13_Neo
E11,Neo,pPDZ-P1-F5,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,E,11,0.18325,0.5132500000000001,0.1131347430158975,psd95pdz3_41,41,2024-07-13,False,41,0,2024-07-13_Neo
E12,Neo,pPDZ-P1-F5,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,E,12,0.18175,0.5287499999999999,0.1122086741781139,psd95pdz3_41,41,2024-07-13,False,41,0,2024-07-13_Neo
F10,Neo,pPDZ-P1-F5,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,F,10,1.897,0.5259999999999999,1.1711683901836702,psd95pdz3_41,41,2024-07-13,False,41,0,2024-07-13_Neo
F11,Neo,pPDZ-P1-F5,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,F,11,0.0835,0.5385,0.0515511653032875,psd95pdz3_41,41,2024-07-13,False,41,0,2024-07-13_Neo
F12,Neo,pPDZ-P1-F5,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,F,12,0.09175,0.5267499999999999,0.0566445439110973,psd95pdz3_41,41,2024-07-13,False,41,0,2024-07-13_Neo
C1,Neo,pPDZ-P1-F5,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.92075,0.56875,1.2787949400798937,psd95pdz3_41,41,2024-08-13,False,41,0,2024-08-13_Neo
D1,Neo,pPDZ-P1-F5,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,1,0.2195,0.4795,0.146138482023968,psd95pdz3_41,41,2024-08-13,False,41,0,2024-08-13_Neo
G10,Neo,pPDZ-P1-G5,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,G,10,0.09375,0.5287499999999999,0.0578793023614755,psd95pdz3_42,42,2024-07-13,False,42,0,2024-07-13_Neo
G11,Neo,pPDZ-P1-G5,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,G,11,0.10275,0.48375,0.0634357153881771,psd95pdz3_42,42,2024-07-13,False,42,0,2024-07-13_Neo
G12,Neo,pPDZ-P1-G5,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,G,12,0.093,0.5069999999999999,0.0574162679425837,psd95pdz3_42,42,2024-07-13,False,42,0,2024-07-13_Neo
H10,Neo,pPDZ-P1-G5,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,H,10,1.92675,0.55675,1.1895354221330454,psd95pdz3_42,42,2024-07-13,False,42,0,2024-07-13_Neo
H11,Neo,pPDZ-P1-G5,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,H,11,0.1009999999999999,0.5339999999999999,0.0623553017440963,psd95pdz3_42,42,2024-07-13,False,42,0,2024-07-13_Neo
H12,Neo,pPDZ-P1-G5,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,H,12,0.09075,0.5287499999999999,0.0560271646859083,psd95pdz3_42,42,2024-07-13,False,42,0,2024-07-13_Neo
E1,Neo,pPDZ-P1-G5,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,1,1.8895,0.5465,1.2579893475366175,psd95pdz3_42,42,2024-08-13,False,42,0,2024-08-13_Neo
F1,Neo,pPDZ-P1-G5,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,1,0.11875,0.51075,0.0790612516644474,psd95pdz3_42,42,2024-08-13,False,42,0,2024-08-13_Neo
A1,Neo2,pPDZ-P1-H5,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.966,0.585,1.2498410680228862,psd95pdz3_43,43,2024-07-13,False,43,0,2024-07-13_Neo2
A2,Neo2,pPDZ-P1-H5,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,2,0.1074999999999999,0.5715,0.0683407501589319,psd95pdz3_43,43,2024-07-13,False,43,0,2024-07-13_Neo2
A3,Neo2,pPDZ-P1-H5,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,3,0.1085,0.5405,0.0689764780673871,psd95pdz3_43,43,2024-07-13,False,43,0,2024-07-13_Neo2
B1,Neo2,pPDZ-P1-H5,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,1,0.1045,0.5815,0.0664335664335664,psd95pdz3_43,43,2024-07-13,False,43,0,2024-07-13_Neo2
B2,Neo2,pPDZ-P1-H5,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,2,0.1335,0.5055000000000001,0.0848696757787667,psd95pdz3_43,43,2024-07-13,False,43,0,2024-07-13_Neo2
B3,Neo2,pPDZ-P1-H5,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,3,0.141,0.481,0.0896376350921805,psd95pdz3_43,43,2024-07-13,False,43,0,2024-07-13_Neo2
G1,Neo,pPDZ-P1-H5,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,1,1.94975,0.56575,1.2981025299600533,psd95pdz3_43,43,2024-08-13,False,43,0,2024-08-13_Neo
H1,Neo,pPDZ-P1-H5,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,1,0.1654999999999999,0.5015000000000001,0.1101864181091877,psd95pdz3_43,43,2024-08-13,False,43,0,2024-08-13_Neo
C1,Neo2,pPDZ-P1-A6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.981,0.576,1.259376986649714,psd95pdz3_44,44,2024-07-13,False,44,0,2024-07-13_Neo2
C2,Neo2,pPDZ-P1-A6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,C,2,0.1155,0.5135,0.0734265734265734,psd95pdz3_44,44,2024-07-13,False,44,0,2024-07-13_Neo2
C3,Neo2,pPDZ-P1-A6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,C,3,0.083,0.49,0.05276541640178,psd95pdz3_44,44,2024-07-13,False,44,0,2024-07-13_Neo2
D1,Neo2,pPDZ-P1-A6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,D,1,0.1095,0.5585,0.0696122059758423,psd95pdz3_44,44,2024-07-13,False,44,0,2024-07-13_Neo2
D2,Neo2,pPDZ-P1-A6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,2,0.1119999999999999,0.467,0.0712015257469802,psd95pdz3_44,44,2024-07-13,False,44,0,2024-07-13_Neo2
D3,Neo2,pPDZ-P1-A6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,3,0.119,0.495,0.0756516211061665,psd95pdz3_44,44,2024-07-13,False,44,0,2024-07-13_Neo2
A2,Neo,pPDZ-P1-A6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,2,0.1255,0.4925,0.0835552596537949,psd95pdz3_44,44,2024-08-13,False,44,0,2024-08-13_Neo
B2,Neo,pPDZ-P1-A6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,2,1.92075,0.55075,1.2787949400798937,psd95pdz3_44,44,2024-08-13,False,44,0,2024-08-13_Neo
E1,Neo2,pPDZ-P1-B6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,1,1.9625,0.5295,1.2476160203432929,psd95pdz3_45,45,2024-07-13,False,45,0,2024-07-13_Neo2
E2,Neo2,pPDZ-P1-B6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,E,2,0.089,0.503,0.0565797838525111,psd95pdz3_45,45,2024-07-13,False,45,0,2024-07-13_Neo2
E3,Neo2,pPDZ-P1-B6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,E,3,0.0829999999999999,0.497,0.05276541640178,psd95pdz3_45,45,2024-07-13,False,45,0,2024-07-13_Neo2
F1,Neo2,pPDZ-P1-B6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,F,1,0.094,0.5249999999999999,0.059758423394787,psd95pdz3_45,45,2024-07-13,False,45,0,2024-07-13_Neo2
F2,Neo2,pPDZ-P1-B6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,2,0.1305,0.4825,0.0829624920534011,psd95pdz3_45,45,2024-07-13,False,45,0,2024-07-13_Neo2
F3,Neo2,pPDZ-P1-B6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,3,0.126,0.492,0.0801017164653528,psd95pdz3_45,45,2024-07-13,False,45,0,2024-07-13_Neo2
C2,Neo,pPDZ-P1-B6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,2,0.14725,0.48425,0.0980359520639147,psd95pdz3_45,45,2024-08-13,False,45,0,2024-08-13_Neo
D2,Neo,pPDZ-P1-B6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,2,1.84675,0.53775,1.2295272969374167,psd95pdz3_45,45,2024-08-13,False,45,0,2024-08-13_Neo
G1,Neo2,pPDZ-P1-C6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,1,1.9685,0.5605,1.251430387794024,psd95pdz3_46,46,2024-07-13,False,46,0,2024-07-13_Neo2
G2,Neo2,pPDZ-P1-C6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,2,0.0954999999999999,0.5245,0.0607120152574698,psd95pdz3_46,46,2024-07-13,False,46,0,2024-07-13_Neo2
G3,Neo2,pPDZ-P1-C6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,3,0.091,0.497,0.0578512396694214,psd95pdz3_46,46,2024-07-13,False,46,0,2024-07-13_Neo2
H1,Neo2,pPDZ-P1-C6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,1,0.1009999999999999,0.569,0.0642085187539732,psd95pdz3_46,46,2024-07-13,False,46,0,2024-07-13_Neo2
H2,Neo2,pPDZ-P1-C6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,2,0.184,0.5259999999999999,0.1169739351557533,psd95pdz3_46,46,2024-07-13,False,46,0,2024-07-13_Neo2
H3,Neo2,pPDZ-P1-C6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,3,0.1735,0.4985,0.1102987921169739,psd95pdz3_46,46,2024-07-13,False,46,0,2024-07-13_Neo2
E2,Neo,pPDZ-P1-C6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,2,0.195,0.478,0.1298268974700399,psd95pdz3_46,46,2024-08-13,False,46,0,2024-08-13_Neo
F2,Neo,pPDZ-P1-C6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,2,1.88175,0.53375,1.2528295605858857,psd95pdz3_46,46,2024-08-13,False,46,0,2024-08-13_Neo
A4,Neo2,pPDZ-P1-D6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,4,0.1079999999999999,0.544,0.0686586141131595,psd95pdz3_47,47,2024-07-13,False,47,0,2024-07-13_Neo2
A5,Neo2,pPDZ-P1-D6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,5,0.1134999999999999,0.5075,0.072155117609663,psd95pdz3_47,47,2024-07-13,False,47,0,2024-07-13_Neo2
A6,Neo2,pPDZ-P1-D6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,6,0.1114999999999999,0.4955,0.0708836617927527,psd95pdz3_47,47,2024-07-13,False,47,0,2024-07-13_Neo2
B4,Neo2,pPDZ-P1-D6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,4,1.9265,0.5215,1.2247298156389066,psd95pdz3_47,47,2024-07-13,False,47,0,2024-07-13_Neo2
B5,Neo2,pPDZ-P1-D6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,5,0.096,0.5389999999999999,0.0610298792116974,psd95pdz3_47,47,2024-07-13,False,47,0,2024-07-13_Neo2
B6,Neo2,pPDZ-P1-D6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,6,0.083,0.52,0.05276541640178,psd95pdz3_47,47,2024-07-13,False,47,0,2024-07-13_Neo2
G2,Neo,pPDZ-P1-D6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,2,0.11825,0.5102500000000001,0.078728362183755,psd95pdz3_47,47,2024-08-13,False,47,0,2024-08-13_Neo
H2,Neo,pPDZ-P1-D6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,2,1.8595,0.5895,1.2380159786950733,psd95pdz3_47,47,2024-08-13,False,47,0,2024-08-13_Neo
C4,Neo2,pPDZ-P1-E6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,4,0.0949999999999999,0.517,0.0603941513032422,psd95pdz3_48,48,2024-07-13,False,48,0,2024-07-13_Neo2
C5,Neo2,pPDZ-P1-E6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,5,0.134,0.5169999999999999,0.0851875397329942,psd95pdz3_48,48,2024-07-13,False,48,0,2024-07-13_Neo2
C6,Neo2,pPDZ-P1-E6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,6,0.1229999999999999,0.443,0.0781945327399872,psd95pdz3_48,48,2024-07-13,False,48,0,2024-07-13_Neo2
D4,Neo2,pPDZ-P1-E6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,4,1.911,0.542,1.2148760330578512,psd95pdz3_48,48,2024-07-13,False,48,0,2024-07-13_Neo2
D5,Neo2,pPDZ-P1-E6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,5,0.1109999999999999,0.5589999999999999,0.0705657978385251,psd95pdz3_48,48,2024-07-13,False,48,0,2024-07-13_Neo2
D6,Neo2,pPDZ-P1-E6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,6,0.096,0.506,0.0610298792116974,psd95pdz3_48,48,2024-07-13,False,48,0,2024-07-13_Neo2
A3,Neo,pPDZ-P1-E6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,3,1.9435,0.5725,1.293941411451398,psd95pdz3_48,48,2024-08-13,False,48,0,2024-08-13_Neo
B3,Neo,pPDZ-P1-E6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,3,0.1242499999999999,0.5042500000000001,0.0827230359520639,psd95pdz3_48,48,2024-08-13,False,48,0,2024-08-13_Neo
E4,Neo2,pPDZ-P1-F6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,E,4,0.096,0.583,0.0610298792116974,psd95pdz3_49,49,2024-07-13,False,49,0,2024-07-13_Neo2
E5,Neo2,pPDZ-P1-F6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,5,0.1045,0.4945,0.0664335664335664,psd95pdz3_49,49,2024-07-13,False,49,0,2024-07-13_Neo2
E6,Neo2,pPDZ-P1-F6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,6,0.1095,0.4935,0.0696122059758423,psd95pdz3_49,49,2024-07-13,False,49,0,2024-07-13_Neo2
F4,Neo2,pPDZ-P1-F6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,4,1.8685,0.5275,1.187857596948506,psd95pdz3_49,49,2024-07-13,False,49,0,2024-07-13_Neo2
F5,Neo2,pPDZ-P1-F6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,F,5,0.095,0.572,0.0603941513032422,psd95pdz3_49,49,2024-07-13,False,49,0,2024-07-13_Neo2
F6,Neo2,pPDZ-P1-F6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,F,6,0.084,0.518,0.0534011443102352,psd95pdz3_49,49,2024-07-13,False,49,0,2024-07-13_Neo2
C3,Neo,pPDZ-P1-F6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,3,1.92475,0.54475,1.281458055925433,psd95pdz3_49,49,2024-08-13,False,49,0,2024-08-13_Neo
D3,Neo,pPDZ-P1-F6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,3,0.1014999999999999,0.4745,0.0675765645805592,psd95pdz3_49,49,2024-08-13,False,49,0,2024-08-13_Neo
E7,Neo2,pPDZ-P1-G6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,7,2.006,0.5539999999999999,1.2752701843610936,psd95pdz3_50,50,2024-07-13,False,50,0,2024-07-13_Neo2
E8,Neo2,pPDZ-P1-G6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,E,8,0.0955,0.5535,0.0607120152574698,psd95pdz3_50,50,2024-07-13,False,50,0,2024-07-13_Neo2
E9,Neo2,pPDZ-P1-G6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,E,9,0.09,0.5459999999999999,0.0572155117609663,psd95pdz3_50,50,2024-07-13,False,50,0,2024-07-13_Neo2
F7,Neo2,pPDZ-P1-G6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,F,7,0.092,0.5589999999999999,0.0584869675778766,psd95pdz3_50,50,2024-07-13,False,50,0,2024-07-13_Neo2
F8,Neo2,pPDZ-P1-G6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,8,0.1335,0.5295,0.0848696757787667,psd95pdz3_50,50,2024-07-13,False,50,0,2024-07-13_Neo2
F9,Neo2,pPDZ-P1-G6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,9,0.126,0.5269999999999999,0.0801017164653528,psd95pdz3_50,50,2024-07-13,False,50,0,2024-07-13_Neo2
E3,Neo,pPDZ-P1-G6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,3,1.91275,0.54975,1.273468708388815,psd95pdz3_50,50,2024-08-13,False,50,0,2024-08-13_Neo
F3,Neo,pPDZ-P1-G6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,3,0.11925,0.48325,0.0793941411451398,psd95pdz3_50,50,2024-08-13,False,50,0,2024-08-13_Neo
G7,Neo2,pPDZ-P1-H6,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,7,1.967,0.5589999999999999,1.2504767959313414,psd95pdz3_51,51,2024-07-13,False,51,0,2024-07-13_Neo2
G8,Neo2,pPDZ-P1-H6,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,8,0.1055,0.5515,0.0670692943420216,psd95pdz3_51,51,2024-07-13,False,51,0,2024-07-13_Neo2
G9,Neo2,pPDZ-P1-H6,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,9,0.086,0.503,0.0546726001271455,psd95pdz3_51,51,2024-07-13,False,51,0,2024-07-13_Neo2
H7,Neo2,pPDZ-P1-H6,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,7,0.0975,0.5515,0.0619834710743801,psd95pdz3_51,51,2024-07-13,False,51,0,2024-07-13_Neo2
H8,Neo2,pPDZ-P1-H6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,8,0.21,0.5329999999999999,0.133502860775588,psd95pdz3_51,51,2024-07-13,False,51,0,2024-07-13_Neo2
H9,Neo2,pPDZ-P1-H6,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,9,0.189,0.491,0.1201525746980292,psd95pdz3_51,51,2024-07-13,False,51,0,2024-07-13_Neo2
G3,Neo,pPDZ-P1-H6,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,3,1.8035,0.5205,1.2007323568575232,psd95pdz3_51,51,2024-08-13,False,51,0,2024-08-13_Neo
H3,Neo,pPDZ-P1-H6,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,3,0.2695,0.4755,0.179427430093209,psd95pdz3_51,51,2024-08-13,False,51,0,2024-08-13_Neo
A10,Neo2,pPDZ-P1-A7,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,10,0.1045,0.5435,0.0664335664335664,psd95pdz3_52,52,2024-07-13,False,52,0,2024-07-13_Neo2
A11,Neo2,pPDZ-P1-A7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,11,0.205,0.5249999999999999,0.1303242212333121,psd95pdz3_52,52,2024-07-13,False,52,0,2024-07-13_Neo2
A12,Neo2,pPDZ-P1-A7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,0.198,0.5249999999999999,0.1258741258741259,psd95pdz3_52,52,2024-07-13,False,52,0,2024-07-13_Neo2
B10,Neo2,pPDZ-P1-A7,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,10,1.83,0.5199999999999999,1.1633820724729815,psd95pdz3_52,52,2024-07-13,False,52,0,2024-07-13_Neo2
B11,Neo2,pPDZ-P1-A7,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,11,0.094,0.5289999999999999,0.059758423394787,psd95pdz3_52,52,2024-07-13,False,52,0,2024-07-13_Neo2
B12,Neo2,pPDZ-P1-A7,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,12,0.0985,0.5245,0.0626191989828353,psd95pdz3_52,52,2024-07-13,False,52,0,2024-07-13_Neo2
A4,Neo,pPDZ-P1-A7,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,4,0.1975,0.4925,0.131491344873502,psd95pdz3_52,52,2024-08-13,False,52,0,2024-08-13_Neo
B4,Neo,pPDZ-P1-A7,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,4,1.88675,0.5257499999999999,1.2561584553928096,psd95pdz3_52,52,2024-08-13,False,52,0,2024-08-13_Neo
C10,Neo2,pPDZ-P1-B7,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,10,0.101,0.532,0.0642085187539733,psd95pdz3_53,53,2024-07-13,False,53,0,2024-07-13_Neo2
C11,Neo2,pPDZ-P1-B7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,11,0.229,0.455,0.1455816910362365,psd95pdz3_53,53,2024-07-13,False,53,0,2024-07-13_Neo2
C12,Neo2,pPDZ-P1-B7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,12,0.2475,0.4755,0.1573426573426573,psd95pdz3_53,53,2024-07-13,False,53,0,2024-07-13_Neo2
D10,Neo2,pPDZ-P1-B7,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,10,1.793,0.536,1.1398601398601398,psd95pdz3_53,53,2024-07-13,False,53,0,2024-07-13_Neo2
D11,Neo2,pPDZ-P1-B7,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,11,0.0934999999999999,0.5255,0.0594405594405594,psd95pdz3_53,53,2024-07-13,False,53,0,2024-07-13_Neo2
D12,Neo2,pPDZ-P1-B7,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,12,0.082,0.4660000000000001,0.0521296884933248,psd95pdz3_53,53,2024-07-13,False,53,0,2024-07-13_Neo2
C4,Neo,pPDZ-P1-B7,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,4,0.298,0.473,0.1984021304926764,psd95pdz3_53,53,2024-08-13,False,53,0,2024-08-13_Neo
D4,Neo,pPDZ-P1-B7,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,4,1.93625,0.51525,1.2891145139813582,psd95pdz3_53,53,2024-08-13,False,53,0,2024-08-13_Neo
E10,Neo2,pPDZ-P1-C7,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,E,10,0.087,0.5429999999999999,0.0553083280356007,psd95pdz3_54,54,2024-07-13,True,54,0,2024-07-13_Neo2
E11,Neo2,pPDZ-P1-C7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,11,0.358,0.462,0.2275905912269549,psd95pdz3_54,54,2024-07-13,True,54,0,2024-07-13_Neo2
E12,Neo2,pPDZ-P1-C7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,12,0.354,0.474,0.2250476795931341,psd95pdz3_54,54,2024-07-13,True,54,0,2024-07-13_Neo2
F10,Neo2,pPDZ-P1-C7,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,10,1.7295,0.5055000000000001,1.099491417673236,psd95pdz3_54,54,2024-07-13,True,54,0,2024-07-13_Neo2
F11,Neo2,pPDZ-P1-C7,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,F,11,0.091,0.504,0.0578512396694214,psd95pdz3_54,54,2024-07-13,True,54,0,2024-07-13_Neo2
F12,Neo2,pPDZ-P1-C7,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,F,12,0.0825,0.4835,0.0524475524475524,psd95pdz3_54,54,2024-07-13,True,54,0,2024-07-13_Neo2
E10,Neo,pPDZ-P1-C7,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,10,0.5355,0.4955,0.3486328125,psd95pdz3_54,54,2024-08-16,False,54,0,2024-08-16_Neo
F10,Neo,pPDZ-P1-C7,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,10,1.909,0.5189999999999999,1.2428385416666667,psd95pdz3_54,54,2024-08-16,False,54,0,2024-08-16_Neo
E7,Neo2,pPDZ-P1-C7,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,7,1.978,0.497,1.3561878642440863,psd95pdz3_54,54,2024-11-07,False,54,0,2024-11-07_Neo2
